#,pxzqmc,sxzqmc,date,sfyd_zs,sfyd_mj,gkczyd_zs,gkczyd_mj,zzyd_zs,zzyd_mj,ggglyggfwyd_zs,ggglyggfwyd_mj,tsyd_zs,tsyd_mj,jtysyd_zs,jtysyd_mj,syjslssyd_zs,syjslssyd_mj,qttd_zs,qttd_mj
7460,西藏自治区,山南市,2016-08-01,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000
7461,西藏自治区,山南市,2016-09-01,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000
7462,西藏自治区,山南市,2016-10-01,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000
7463,西藏自治区,山南市,2016-11-01,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000
7464,西藏自治区,山南市,2016-12-01,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000
7465,新疆兵团,兵直,2015-01-01,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000
7466,新疆兵团,兵直,2015-02-01,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000
7467,新疆兵团,兵直,2015-03-01,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000
7468,新疆兵团,兵直,2015-04-01,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000
7469,新疆兵团,兵直,2015-05-01,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000
7470,新疆兵团,兵直,2015-06-01,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000
7471,新疆兵团,兵直,2015-07-01,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000
7472,新疆兵团,兵直,2015-08-01,0,0.0000,1,3.4000,2,4.6800,2,0.3000,0,0.0000,0,0.0000,0,0.0000,0,0.0000
7473,新疆兵团,兵直,2015-09-01,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,1,19.9000,0,0.0000,0,0.0000
7474,新疆兵团,兵直,2015-10-01,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000
7475,新疆兵团,兵直,2015-11-01,0,0.0000,1,0.3500,0,0.0000,0,0.0000,0,0.0000,1,1.4000,0,0.0000,0,0.0000
7476,新疆兵团,兵直,2015-12-01,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000
7477,新疆兵团,兵直,2016-01-01,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000
7478,新疆兵团,兵直,2016-02-01,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000
7479,新疆兵团,兵直,2016-03-01,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000
7480,新疆兵团,兵直,2016-04-01,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000
7481,新疆兵团,兵直,2016-05-01,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000
7482,新疆兵团,兵直,2016-06-01,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000
7483,新疆兵团,兵直,2016-07-01,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000
7484,新疆兵团,兵直,2016-08-01,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000
7485,新疆兵团,兵直,2016-09-01,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000
7486,新疆兵团,兵直,2016-10-01,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000
7487,新疆兵团,兵直,2016-11-01,0,0.0000,0,0.0000,0,0.0000,5,3.2800,0,0.0000,2,3.1700,0,0.0000,0,0.0000
7488,新疆兵团,兵直,2016-12-01,0,0.0000,0,0.0000,0,0.0000,5,3.2800,0,0.0000,2,3.1700,0,0.0000,0,0.0000
7489,新疆兵团,建工师,2015-01-01,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000
7490,新疆兵团,建工师,2015-02-01,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000
7491,新疆兵团,建工师,2015-03-01,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000
7492,新疆兵团,建工师,2015-04-01,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000
7493,新疆兵团,建工师,2015-05-01,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000
7494,新疆兵团,建工师,2015-06-01,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000
7495,新疆兵团,建工师,2015-07-01,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000
7496,新疆兵团,建工师,2015-08-01,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000
7497,新疆兵团,建工师,2015-09-01,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000
7498,新疆兵团,建工师,2015-10-01,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000
7499,新疆兵团,建工师,2015-11-01,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000
7500,新疆兵团,建工师,2015-12-01,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000
7501,新疆兵团,建工师,2016-01-01,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000
7502,新疆兵团,建工师,2016-02-01,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000
7503,新疆兵团,建工师,2016-03-01,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000
7504,新疆兵团,建工师,2016-04-01,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000
7505,新疆兵团,建工师,2016-05-01,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000
7506,新疆兵团,建工师,2016-06-01,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000
7507,新疆兵团,建工师,2016-07-01,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000
7508,新疆兵团,建工师,2016-08-01,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000
7509,新疆兵团,建工师,2016-09-01,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000
7510,新疆兵团,建工师,2016-10-01,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000
7511,新疆兵团,建工师,2016-11-01,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000
7512,新疆兵团,建工师,2016-12-01,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000
7513,新疆兵团,农八师,2015-01-01,0,0.0000,1,7.1000,0,0.0000,3,2.4500,0,0.0000,0,0.0000,0,0.0000,0,0.0000
7514,新疆兵团,农八师,2015-02-01,0,0.0000,1,12.4700,2,7.3700,4,0.6800,0,0.0000,1,2.1600,0,0.0000,0,0.0000
7515,新疆兵团,农八师,2015-03-01,3,2.9700,2,2.8000,2,3.8600,6,5.3800,0,0.0000,5,13.5200,0,0.0000,0,0.0000
7516,新疆兵团,农八师,2015-04-01,16,8.6500,7,125.3100,0,0.0000,2,0.0400,0,0.0000,0,0.0000,0,0.0000,0,0.0000
7517,新疆兵团,农八师,2015-05-01,5,4.7400,1,0.6700,13,41.2400,8,3.1500,0,0.0000,0,0.0000,0,0.0000,0,0.0000
7518,新疆兵团,农八师,2015-06-01,2,1.2200,2,7.4500,1,0.9200,1,0.2000,0,0.0000,0,0.0000,0,0.0000,39,411.2200
7519,新疆兵团,农八师,2015-07-01,11,8.3600,3,30.5300,3,11.6000,9,12.2100,0,0.0000,0,0.0000,0,0.0000,12,31.3100
7520,新疆兵团,农八师,2015-08-01,6,5.8400,0,0.0000,3,4.0200,2,0.7900,0,0.0000,0,0.0000,0,0.0000,0,0.0000
7521,新疆兵团,农八师,2015-09-01,2,0.7600,7,104.5300,1,3.3700,1,0.9600,0,0.0000,0,0.0000,0,0.0000,0,0.0000
7522,新疆兵团,农八师,2015-10-01,2,1.9200,4,16.9500,2,10.5200,7,15.0800,0,0.0000,1,23.6300,0,0.0000,0,0.0000
7523,新疆兵团,农八师,2015-11-01,4,4.0400,1,6.1500,2,8.9100,2,0.3000,0,0.0000,0,0.0000,0,0.0000,0,0.0000
7524,新疆兵团,农八师,2015-12-01,0,0.0000,1,0.3200,4,11.9500,5,25.9500,0,0.0000,2,4.3100,0,0.0000,0,0.0000
7525,新疆兵团,农八师,2016-01-01,7,3.3100,1,2.9200,0,0.0000,1,2.0600,0,0.0000,0,0.0000,0,0.0000,0,0.0000
7526,新疆兵团,农八师,2016-02-01,0,0.0000,0,0.0000,1,0.0500,0,0.0000,0,0.0000,2,4.2900,0,0.0000,0,0.0000
7527,新疆兵团,农八师,2016-03-01,1,0.1500,0,0.0000,3,12.4900,7,39.2000,2,0.2600,2,37.8700,0,0.0000,0,0.0000
7528,新疆兵团,农八师,2016-04-01,4,1.3100,2,1.2700,0,0.0000,4,7.5200,0,0.0000,1,0.5000,0,0.0000,0,0.0000
7529,新疆兵团,农八师,2016-05-01,7,14.8400,3,32.9400,0,0.0000,1,2.1000,0,0.0000,3,38.7700,0,0.0000,0,0.0000
7530,新疆兵团,农八师,2016-06-01,5,8.5800,2,1.9200,0,0.0000,3,5.8800,0,0.0000,1,38.5100,0,0.0000,0,0.0000
7531,新疆兵团,农八师,2016-07-01,0,0.0000,0,0.0000,2,0.8500,1,0.8800,0,0.0000,0,0.0000,0,0.0000,0,0.0000
7532,新疆兵团,农八师,2016-08-01,1,0.4200,1,0.1100,0,0.0000,8,15.9200,0,0.0000,0,0.0000,0,0.0000,0,0.0000
7533,新疆兵团,农八师,2016-09-01,1,0.8200,3,10.3800,0,0.0000,6,8.4000,0,0.0000,1,1.7200,0,0.0000,0,0.0000
7534,新疆兵团,农八师,2016-10-01,1,0.8200,0,0.0000,0,0.0000,3,10.8700,0,0.0000,1,1.9900,0,0.0000,0,0.0000
7535,新疆兵团,农八师,2016-11-01,1,0.9700,1,5.1800,4,9.2300,4,2.5500,0,0.0000,3,2.0600,0,0.0000,0,0.0000
7536,新疆兵团,农八师,2016-12-01,1,0.9700,1,5.1800,4,9.2300,4,2.5500,0,0.0000,3,2.0600,0,0.0000,0,0.0000
7537,新疆兵团,农二师,2015-01-01,2,0.5200,1,4.0000,0,0.0000,1,0.3900,0,0.0000,17,39.8700,0,0.0000,0,0.0000
7538,新疆兵团,农二师,2015-02-01,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000
7539,新疆兵团,农二师,2015-03-01,0,0.0000,1,9.3400,0,0.0000,2,1.5600,1,1.3700,0,0.0000,0,0.0000,0,0.0000
7540,新疆兵团,农二师,2015-04-01,1,0.4500,1,8.1800,1,4.6600,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000
7541,新疆兵团,农二师,2015-05-01,1,2.0900,1,11.0800,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000
7542,新疆兵团,农二师,2015-06-01,0,0.0000,0,0.0000,0,0.0000,1,4.4200,0,0.0000,1,4.6800,0,0.0000,0,0.0000
7543,新疆兵团,农二师,2015-07-01,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000
7544,新疆兵团,农二师,2015-08-01,0,0.0000,0,0.0000,1,8.9900,1,2.3400,0,0.0000,2,27.9700,0,0.0000,0,0.0000
7545,新疆兵团,农二师,2015-09-01,0,0.0000,1,0.5000,1,0.0800,8,13.2000,0,0.0000,1,36.4900,0,0.0000,0,0.0000
7546,新疆兵团,农二师,2015-10-01,0,0.0000,0,0.0000,1,1.5600,7,12.7600,0,0.0000,1,5.2300,0,0.0000,0,0.0000
7547,新疆兵团,农二师,2015-11-01,1,0.1500,3,3.8400,0,0.0000,3,3.6700,0,0.0000,18,37.8600,0,0.0000,0,0.0000
7548,新疆兵团,农二师,2015-12-01,0,0.0000,0,0.0000,6,23.8400,8,21.5300,0,0.0000,0,0.0000,0,0.0000,0,0.0000
7549,新疆兵团,农二师,2016-01-01,2,0.3500,0,0.0000,0,0.0000,1,5.7700,1,1.0800,1,1.3000,0,0.0000,0,0.0000
7550,新疆兵团,农二师,2016-02-01,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000
7551,新疆兵团,农二师,2016-03-01,0,0.0000,0,0.0000,0,0.0000,2,2.6200,0,0.0000,1,2.5500,0,0.0000,0,0.0000
7552,新疆兵团,农二师,2016-04-01,10,49.4800,1,0.0700,1,0.7700,1,0.1800,0,0.0000,1,2.5300,0,0.0000,0,0.0000
7553,新疆兵团,农二师,2016-05-01,0,0.0000,0,0.0000,0,0.0000,2,5.9500,0,0.0000,8,36.1900,0,0.0000,0,0.0000
7554,新疆兵团,农二师,2016-06-01,1,0.0500,1,5.8300,0,0.0000,1,3.6500,0,0.0000,0,0.0000,0,0.0000,0,0.0000
7555,新疆兵团,农二师,2016-07-01,0,0.0000,0,0.0000,1,0.9700,3,1.3400,0,0.0000,0,0.0000,0,0.0000,0,0.0000
7556,新疆兵团,农二师,2016-08-01,0,0.0000,1,10.0000,1,8.0500,8,23.6100,0,0.0000,0,0.0000,0,0.0000,0,0.0000
7557,新疆兵团,农二师,2016-09-01,0,0.0000,0,0.0000,1,2.9400,3,4.0600,0,0.0000,0,0.0000,0,0.0000,0,0.0000
7558,新疆兵团,农二师,2016-10-01,3,1.0300,6,35.4700,2,0.0800,2,2.9700,0,0.0000,0,0.0000,0,0.0000,0,0.0000
7559,新疆兵团,农二师,2016-11-01,0,0.0000,0,0.0000,0,0.0000,10,30.2700,0,0.0000,4,64.9900,0,0.0000,0,0.0000
7560,新疆兵团,农二师,2016-12-01,0,0.0000,0,0.0000,0,0.0000,10,30.2700,0,0.0000,4,64.9900,0,0.0000,0,0.0000
7561,新疆兵团,农九师,2015-01-01,0,0.0000,0,0.0000,7,3.3200,1,2.0300,0,0.0000,0,0.0000,0,0.0000,0,0.0000
7562,新疆兵团,农九师,2015-02-01,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000
7563,新疆兵团,农九师,2015-03-01,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000
7564,新疆兵团,农九师,2015-04-01,1,0.5500,0,0.0000,0,0.0000,4,4.0500,0,0.0000,0,0.0000,0,0.0000,0,0.0000
7565,新疆兵团,农九师,2015-05-01,1,0.0800,0,0.0000,2,2.7100,2,0.9400,0,0.0000,0,0.0000,0,0.0000,0,0.0000
7566,新疆兵团,农九师,2015-06-01,0,0.0000,0,0.0000,5,2.0500,8,2.8900,0,0.0000,0,0.0000,0,0.0000,0,0.0000
7567,新疆兵团,农九师,2015-07-01,2,0.1400,0,0.0000,2,0.0800,9,2.0400,1,0.0700,1,0.1400,4,0.0700,0,0.0000
7568,新疆兵团,农九师,2015-08-01,0,0.0000,2,4.0600,3,4.0600,5,2.0600,0,0.0000,1,14.3100,0,0.0000,0,0.0000
7569,新疆兵团,农九师,2015-09-01,0,0.0000,0,0.0000,3,10.9600,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000
7570,新疆兵团,农九师,2015-10-01,0,0.0000,0,0.0000,1,0.0200,11,1.5500,0,0.0000,0,0.0000,0,0.0000,0,0.0000
7571,新疆兵团,农九师,2015-11-01,3,0.0400,1,1.7300,0,0.0000,5,43.4900,0,0.0000,2,63.4300,1,49.0300,0,0.0000
7572,新疆兵团,农九师,2015-12-01,0,0.0000,0,0.0000,0,0.0000,1,1.0600,0,0.0000,0,0.0000,0,0.0000,0,0.0000
7573,新疆兵团,农九师,2016-01-01,2,0.0800,1,0.7700,0,0.0000,6,1.1100,0,0.0000,0,0.0000,0,0.0000,0,0.0000
7574,新疆兵团,农九师,2016-02-01,0,0.0000,0,0.0000,0,0.0000,1,0.0500,0,0.0000,0,0.0000,0,0.0000,0,0.0000
7575,新疆兵团,农九师,2016-03-01,0,0.0000,0,0.0000,5,2.7800,7,2.2800,0,0.0000,0,0.0000,0,0.0000,0,0.0000
7576,新疆兵团,农九师,2016-04-01,0,0.0000,4,18.0500,1,1.2000,2,0.6700,1,2.6700,0,0.0000,0,0.0000,0,0.0000
7577,新疆兵团,农九师,2016-05-01,0,0.0000,0,0.0000,1,0.0300,2,0.5800,0,0.0000,0,0.0000,0,0.0000,0,0.0000
7578,新疆兵团,农九师,2016-06-01,5,3.3100,3,5.3600,0,0.0000,6,2.1400,0,0.0000,0,0.0000,0,0.0000,0,0.0000
7579,新疆兵团,农九师,2016-07-01,1,0.1000,1,0.0600,0,0.0000,5,2.4800,0,0.0000,0,0.0000,0,0.0000,0,0.0000
7580,新疆兵团,农九师,2016-08-01,0,0.0000,0,0.0000,1,1.4800,2,0.0900,0,0.0000,1,0.2300,0,0.0000,0,0.0000
7581,新疆兵团,农九师,2016-09-01,1,0.3300,2,0.6500,1,0.0600,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000
7582,新疆兵团,农九师,2016-10-01,1,0.0200,0,0.0000,2,1.1700,14,26.9500,1,0.3200,1,0.1000,3,64.3700,0,0.0000
7583,新疆兵团,农九师,2016-11-01,6,2.0000,3,4.0500,0,0.0000,5,3.4300,0,0.0000,0,0.0000,1,21.8800,0,0.0000
7584,新疆兵团,农九师,2016-12-01,6,2.0000,3,4.0500,0,0.0000,5,3.4300,0,0.0000,0,0.0000,1,21.8800,0,0.0000
7585,新疆兵团,农六师,2015-01-01,0,0.0000,0,0.0000,0,0.0000,1,1.3300,1,0.1000,1,34.0600,0,0.0000,0,0.0000
7586,新疆兵团,农六师,2015-02-01,0,0.0000,2,24.6200,1,5.1600,1,0.7300,1,0.2900,0,0.0000,0,0.0000,0,0.0000
7587,新疆兵团,农六师,2015-03-01,2,10.6000,2,2.1200,4,11.4600,3,19.0300,0,0.0000,1,1.8400,0,0.0000,0,0.0000
7588,新疆兵团,农六师,2015-04-01,11,50.3000,0,0.0000,2,1.8300,14,7.7400,1,0.1700,6,29.1600,0,0.0000,0,0.0000
7589,新疆兵团,农六师,2015-05-01,9,32.4900,7,44.0400,8,33.2500,14,16.2600,0,0.0000,0,0.0000,0,0.0000,0,0.0000
7590,新疆兵团,农六师,2015-06-01,5,3.0000,0,0.0000,1,0.2200,11,31.9600,0,0.0000,4,7.8600,0,0.0000,0,0.0000
7591,新疆兵团,农六师,2015-07-01,3,17.7300,1,3.7600,4,20.3000,5,15.1700,0,0.0000,7,48.3400,0,0.0000,0,0.0000
7592,新疆兵团,农六师,2015-08-01,3,13.0800,4,10.8000,9,35.4000,5,1.5900,0,0.0000,6,12.0800,0,0.0000,0,0.0000
7593,新疆兵团,农六师,2015-09-01,7,58.3300,1,1.0600,0,0.0000,11,5.3300,1,0.4600,3,2.9500,0,0.0000,0,0.0000
7594,新疆兵团,农六师,2015-10-01,0,0.0000,0,0.0000,3,19.1100,4,13.9800,0,0.0000,3,18.4500,0,0.0000,0,0.0000
7595,新疆兵团,农六师,2015-11-01,2,2.2300,0,0.0000,0,0.0000,7,42.9800,0,0.0000,1,4.1600,0,0.0000,0,0.0000
7596,新疆兵团,农六师,2015-12-01,2,17.5300,0,0.0000,1,5.9000,20,190.0600,0,0.0000,0,0.0000,0,0.0000,0,0.0000
7597,新疆兵团,农六师,2016-01-01,2,3.1300,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000
7598,新疆兵团,农六师,2016-02-01,2,1.1400,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000
7599,新疆兵团,农六师,2016-03-01,0,0.0000,1,2.8700,2,2.2800,4,1.9700,1,0.2500,2,14.9300,0,0.0000,0,0.0000
7600,新疆兵团,农六师,2016-04-01,4,1.7500,5,11.0400,0,0.0000,7,3.6300,0,0.0000,0,0.0000,0,0.0000,0,0.0000
7601,新疆兵团,农六师,2016-05-01,4,2.8200,1,0.1600,1,1.1900,9,5.5900,0,0.0000,4,20.9200,0,0.0000,0,0.0000
7602,新疆兵团,农六师,2016-06-01,3,1.2600,2,5.3000,1,0.1300,5,4.1100,0,0.0000,2,15.0300,0,0.0000,0,0.0000
7603,新疆兵团,农六师,2016-07-01,3,0.6500,1,2.6800,0,0.0000,5,17.3400,0,0.0000,4,11.0500,0,0.0000,0,0.0000
7604,新疆兵团,农六师,2016-08-01,3,5.5700,1,2.0700,0,0.0000,6,3.1700,0,0.0000,3,15.4000,0,0.0000,0,0.0000
7605,新疆兵团,农六师,2016-09-01,3,1.5700,2,7.3300,2,1.8500,9,46.5600,0,0.0000,3,10.6700,0,0.0000,0,0.0000
7606,新疆兵团,农六师,2016-10-01,2,0.8500,3,11.4900,0,0.0000,0,0.0000,1,0.0100,1,3.2800,0,0.0000,0,0.0000
7607,新疆兵团,农六师,2016-11-01,2,2.8500,1,19.1500,3,4.7500,10,31.3500,0,0.0000,2,7.1900,0,0.0000,0,0.0000
7608,新疆兵团,农六师,2016-12-01,2,2.8500,1,19.1500,3,4.7500,10,31.3500,0,0.0000,2,7.1900,0,0.0000,0,0.0000
7609,新疆兵团,农七师,2015-01-01,0,0.0000,1,10.0300,1,0.7300,1,0.0500,0,0.0000,0,0.0000,0,0.0000,1,0.1000
7610,新疆兵团,农七师,2015-02-01,0,0.0000,2,0.5100,2,11.4900,1,1.8700,0,0.0000,1,0.1700,0,0.0000,0,0.0000
7611,新疆兵团,农七师,2015-03-01,0,0.0000,1,0.5600,7,36.7600,2,5.1800,0,0.0000,2,37.4200,0,0.0000,0,0.0000
7612,新疆兵团,农七师,2015-04-01,0,0.0000,1,2.6600,1,0.3100,2,0.4000,1,0.0500,1,2.3900,0,0.0000,6,39.6300
7613,新疆兵团,农七师,2015-05-01,2,0.6300,3,16.5100,3,3.6100,2,1.0400,0,0.0000,0,0.0000,0,0.0000,0,0.0000
7614,新疆兵团,农七师,2015-06-01,2,0.9700,2,6.8200,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000
7615,新疆兵团,农七师,2015-07-01,0,0.0000,3,71.0800,6,22.8900,5,18.2500,0,0.0000,0,0.0000,0,0.0000,0,0.0000
7616,新疆兵团,农七师,2015-08-01,4,1.9500,1,11.1100,4,3.4700,8,21.6600,0,0.0000,1,3.0800,0,0.0000,0,0.0000
7617,新疆兵团,农七师,2015-09-01,3,4.0400,5,15.5600,8,24.1900,10,46.7500,1,1.2600,1,12.2400,0,0.0000,0,0.0000
7618,新疆兵团,农七师,2015-10-01,0,0.0000,2,1.0200,0,0.0000,10,21.6500,0,0.0000,1,6.3100,0,0.0000,0,0.0000
7619,新疆兵团,农七师,2015-11-01,1,0.2900,7,34.7900,0,0.0000,3,8.6400,1,0.0800,2,7.8200,0,0.0000,0,0.0000
7620,新疆兵团,农七师,2015-12-01,1,0.1400,6,13.7200,0,0.0000,5,5.4700,0,0.0000,4,39.5800,4,73.0200,0,0.0000
7621,新疆兵团,农七师,2016-01-01,1,4.2500,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,30,49.3300
7622,新疆兵团,农七师,2016-02-01,24,82.8500,2,0.8700,0,0.0000,8,6.5800,0,0.0000,1,10.2700,0,0.0000,0,0.0000
7623,新疆兵团,农七师,2016-03-01,0,0.0000,20,112.8500,0,0.0000,3,0.6700,0,0.0000,0,0.0000,0,0.0000,0,0.0000
7624,新疆兵团,农七师,2016-04-01,2,0.1500,1,0.8300,1,0.3500,3,1.1500,0,0.0000,0,0.0000,0,0.0000,0,0.0000
7625,新疆兵团,农七师,2016-05-01,2,0.7100,1,0.7000,0,0.0000,2,0.5400,0,0.0000,0,0.0000,0,0.0000,0,0.0000
7626,新疆兵团,农七师,2016-06-01,1,0.1500,1,0.3900,0,0.0000,4,0.2700,0,0.0000,0,0.0000,0,0.0000,0,0.0000
7627,新疆兵团,农七师,2016-07-01,2,2.8200,0,0.0000,0,0.0000,1,0.2100,0,0.0000,0,0.0000,0,0.0000,0,0.0000
7628,新疆兵团,农七师,2016-08-01,3,2.2300,9,82.8800,0,0.0000,5,17.5700,1,0.2800,0,0.0000,0,0.0000,0,0.0000
7629,新疆兵团,农七师,2016-09-01,0,0.0000,4,83.5800,2,9.1900,3,2.7900,0,0.0000,4,29.2800,0,0.0000,0,0.0000
7630,新疆兵团,农七师,2016-10-01,7,16.2500,2,20.6700,0,0.0000,5,13.9900,0,0.0000,1,4.8300,0,0.0000,0,0.0000
7631,新疆兵团,农七师,2016-11-01,0,0.0000,2,32.1100,1,1.0800,5,1.6600,0,0.0000,2,9.3700,0,0.0000,0,0.0000
7632,新疆兵团,农七师,2016-12-01,0,0.0000,2,32.1100,1,1.0800,5,1.6600,0,0.0000,2,9.3700,0,0.0000,0,0.0000
7633,新疆兵团,农三师,2015-01-01,3,8.4200,5,42.8400,1,4.5100,4,9.2600,0,0.0000,2,34.4800,0,0.0000,0,0.0000
7634,新疆兵团,农三师,2015-02-01,0,0.0000,0,0.0000,1,0.0400,2,1.8200,0,0.0000,0,0.0000,0,0.0000,0,0.0000
7635,新疆兵团,农三师,2015-03-01,1,0.1800,4,30.1000,2,0.1000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000
7636,新疆兵团,农三师,2015-04-01,0,0.0000,13,6.7000,3,17.7900,2,1.4100,0,0.0000,4,48.8500,0,0.0000,0,0.0000
7637,新疆兵团,农三师,2015-05-01,4,2.8400,4,12.5500,0,0.0000,5,5.8500,1,0.4500,2,14.4000,0,0.0000,0,0.0000
7638,新疆兵团,农三师,2015-06-01,2,1.0000,2,11.2500,1,0.1800,3,3.1600,0,0.0000,1,0.7700,0,0.0000,0,0.0000
